uri:ID,name,weight:float,year:int,imdb,:LABEL
http://www.wikidata.org/entity/Q392915,Broken Arrow,58.224363167035406,1996,tt0115759,Movie
http://www.wikidata.org/entity/Q466101,Hate,6.931471805599453,1995,tt0113247,Movie
http://www.wikidata.org/entity/Q44686,City Hall,9.704060527839234,1996,tt0115907,Movie
http://www.wikidata.org/entity/Q514565,Bottle Rocket,15.942385152878742,1996,tt0115734,Movie
http://www.wikidata.org/entity/Q521290,Mr. Wrong,3.4657359027997265,1996,tt0117102,Movie
http://www.wikidata.org/entity/Q2079258,Unforgettable,2.0794415416798357,1996,tt0118040,Movie
http://www.wikidata.org/entity/Q1313063,Happy Gilmore,68.62157087543459,1996,tt0116483,Movie
http://www.wikidata.org/entity/Q399823,The Bridges of Madison County,15.942385152878742,1995,tt0112579,Movie
http://www.wikidata.org/entity/Q1788520,Muppet Treasure Island,18.021826694558577,1996,tt0117110,Movie
http://www.wikidata.org/entity/Q162729,Braveheart,164.27588179270703,1995,tt0112573,Movie
http://www.wikidata.org/entity/Q47221,Taxi Driver,72.0873067782343,1976,tt0075314,Movie
http://www.wikidata.org/entity/Q789374,Rumble in the Bronx,31.884770305757485,1995,tt0113326,Movie
http://www.wikidata.org/entity/Q1178292,Before and After,2.0794415416798357,1996,tt0115645,Movie
http://www.wikidata.org/entity/Q466765,Anne Frank Remembered,3.4657359027997265,1995,tt0112373,Movie
http://www.wikidata.org/entity/Q642511,Boomerang,11.090354888959125,1992,tt0103859,Movie
http://www.wikidata.org/entity/Q766263,Chungking Express,2.772588722239781,1994,tt0109424,Movie
http://www.wikidata.org/entity/Q1428990,Flirting With Disaster,8.317766166719343,1996,tt0116324,Movie
http://www.wikidata.org/entity/Q699299,The NeverEnding Story III,4.852030263919617,1994,tt0110647,Movie
http://www.wikidata.org/entity/Q889386,Jade,4.1588830833596715,1995,tt0113451,Movie
http://www.wikidata.org/entity/Q1567203,Down Periscope,21.487562597358306,1996,tt0116130,Movie
http://www.wikidata.org/entity/Q777776,Up Close and Personal,11.090354888959125,1996,tt0118055,Movie
http://www.wikidata.org/entity/Q1160005,The Birdcage,59.61065752815529,1996,tt0115685,Movie
http://www.wikidata.org/entity/Q1459049,The Brothers McMullen,8.317766166719343,1995,tt0112585,Movie
http://www.wikidata.org/entity/Q460379,Bad Boys,35.350506208557206,1995,tt0112442,Movie
http://www.wikidata.org/entity/Q2341110,The Amazing Panda Adventure,2.0794415416798357,1995,tt0112342,Movie
http://www.wikidata.org/entity/Q962809,The Basketball Diaries,10.39720770839918,1995,tt0112461,Movie
http://www.wikidata.org/entity/Q106428,Apollo 13,139.322583292549,1995,tt0112384,Movie
http://www.wikidata.org/entity/Q1141727,Rob Roy,30.498475944637594,1995,tt0114287,Movie
http://www.wikidata.org/entity/Q221345,Batman Forever,94.9611637367125,1995,tt0112462,Movie
http://www.wikidata.org/entity/Q470375,Beauty of the Day,8.317766166719343,1967,tt0061395,Movie
http://www.wikidata.org/entity/Q1753610,Beyond Rangoon,4.1588830833596715,1995,tt0112495,Movie
http://www.wikidata.org/entity/Q2478977,Blue in the Face,2.0794415416798357,1995,tt0112541,Movie
http://www.wikidata.org/entity/Q180008,Canadian Bacon,7.6246189861593985,1995,tt0109370,Movie
http://www.wikidata.org/entity/Q1048166,Casper,42.97512519471661,1995,tt0112642,Movie
http://www.wikidata.org/entity/Q2268296,Clockers,9.704060527839234,1995,tt0112688,Movie
http://www.wikidata.org/entity/Q598860,Congo,39.50938929191688,1995,tt0112715,Movie
http://www.wikidata.org/entity/Q1140085,Crimson Tide,71.39415959767436,1995,tt0112740,Movie
http://www.wikidata.org/entity/Q2619747,Crumb,11.78350206951907,1994,tt0109508,Movie
http://www.wikidata.org/entity/Q465009,Desperado,45.747713916956386,1995,tt0112851,Movie
http://www.wikidata.org/entity/Q1850866,Devil in a Blue Dress,9.704060527839234,1995,tt0112857,Movie
http://www.wikidata.org/entity/Q106871,Die Hard: With a Vengeance,99.81319400063212,1995,tt0112864,Movie
http://www.wikidata.org/entity/Q2479210,The Doom Generation,2.0794415416798357,1995,tt0112887,Movie
http://www.wikidata.org/entity/Q333971,First Knight,37.42994775023705,1995,tt0113071,Movie
http://www.wikidata.org/entity/Q584057,Free Willy 2: The Adventure Home,6.931471805599453,1995,tt0113114,Movie
http://www.wikidata.org/entity/Q13908,Hackers,24.260151319598084,1995,tt0113243,Movie
http://www.wikidata.org/entity/Q739754,Jeffrey,4.1588830833596715,1995,tt0113464,Movie
http://www.wikidata.org/entity/Q1129069,Johnny Mnemonic,36.7368005696771,1995,tt0113481,Movie
http://www.wikidata.org/entity/Q645597,Judge Dredd,42.97512519471661,1995,tt0113492,Movie
http://www.wikidata.org/entity/Q428668,Jury Duty,6.931471805599453,1995,tt0113500,Movie
http://www.wikidata.org/entity/Q646426,Kids,13.862943611198906,1995,tt0113540,Movie
http://www.wikidata.org/entity/Q1648536,Living in Oblivion,9.010913347279288,1995,tt0113677,Movie
http://www.wikidata.org/entity/Q1869916,Lord of Illusions,5.545177444479562,1995,tt0113690,Movie
http://www.wikidata.org/entity/Q39999,Mallrats,24.95329850015803,1995,tt0113749,Movie
http://www.wikidata.org/entity/Q1473596,Mighty Morphin Power Rangers: The Movie,11.78350206951907,1995,tt0113820,Movie
http://www.wikidata.org/entity/Q466884,The Net,77.63248422271387,1995,tt0113957,Movie
http://www.wikidata.org/entity/Q955389,Nine Months,33.27106466687737,1995,tt0113986,Movie
http://www.wikidata.org/entity/Q3367009,Party Girl,2.772588722239781,1995,tt0114095,Movie
http://www.wikidata.org/entity/Q1534001,The Prophecy,8.317766166719343,1995,tt0114194,Movie
http://www.wikidata.org/entity/Q2731453,Safe,3.4657359027997265,1995,tt0114323,Movie
http://www.wikidata.org/entity/Q617942,The Scarlet Letter,4.1588830833596715,1995,tt0114345,Movie
http://www.wikidata.org/entity/Q532264,Showgirls,24.260151319598084,1995,tt0114436,Movie
http://www.wikidata.org/entity/Q653447,Smoke,12.476649250079015,1995,tt0114478,Movie
http://www.wikidata.org/entity/Q1544085,Something to Talk About,6.931471805599453,1995,tt0114496,Movie
http://www.wikidata.org/entity/Q337747,Species,31.191623125197538,1995,tt0114508,Movie
http://www.wikidata.org/entity/Q550529,Strange Days,19.408121055678468,1995,tt0114558,Movie
http://www.wikidata.org/entity/Q163868,The Umbrellas of Cherbourg,2.772588722239781,1964,tt0058450,Movie
http://www.wikidata.org/entity/Q1759260,"To Wong Foo, Thanks for Everything! Julie Newmar",15.249237972318797,1995,tt0114682,Movie
http://www.wikidata.org/entity/Q1355072,Under Siege 2: Dark Territory,20.79441541679836,1995,tt0114781,Movie
http://www.wikidata.org/entity/Q2562722,Unstrung Heroes,6.238324625039508,1995,tt0114798,Movie
http://www.wikidata.org/entity/Q944614,A Walk in the Clouds,14.556090791758852,1995,tt0114887,Movie
http://www.wikidata.org/entity/Q272595,Waterworld,79.71192576439371,1995,tt0114898,Movie
http://www.wikidata.org/entity/Q289469,White Man's Burden,2.0794415416798357,1995,tt0114928,Movie
http://www.wikidata.org/entity/Q1471493,Wild Bill,2.772588722239781,1995,tt0114938,Movie
http://www.wikidata.org/entity/Q1629871,Bushwhacked,2.0794415416798357,1995,tt0112602,Movie
http://www.wikidata.org/entity/Q1127167,Burnt by the Sun,4.1588830833596715,1994,tt0111579,Movie
http://www.wikidata.org/entity/Q659609,Before Sunrise,16.635532333438686,1995,tt0112471,Movie
http://www.wikidata.org/entity/Q372299,Billy Madison,33.96421184743732,1995,tt0112508,Movie
http://www.wikidata.org/entity/Q385951,The Babysitter,4.1588830833596715,1995,tt0112438,Movie
http://www.wikidata.org/entity/Q620099,Boys on the Side,9.704060527839234,1995,tt0112571,Movie
http://www.wikidata.org/entity/Q721415,Circle of Friends,11.090354888959125,1995,tt0112679,Movie
http://www.wikidata.org/entity/Q747877,Clerks,72.0873067782343,1994,tt0109445,Movie
http://www.wikidata.org/entity/Q492132,Don Juan DeMarco,27.725887222397812,1995,tt0112883,Movie
http://www.wikidata.org/entity/Q1330619,Disclosure,36.04365338911715,1994,tt0109635,Movie
http://www.wikidata.org/entity/Q1260289,Drop Zone,15.249237972318797,1994,tt0109676,Movie
http://www.wikidata.org/entity/Q2546056,Destiny Turns on the Radio,2.0794415416798357,1995,tt0112854,Movie
http://www.wikidata.org/entity/Q466265,Death and the Maiden,4.852030263919617,1994,tt0109579,Movie
http://www.wikidata.org/entity/Q1236347,Dolores Claiborne,16.635532333438686,1995,tt0109642,Movie
http://www.wikidata.org/entity/Q462418,Dumb & Dumber,92.18857501447272,1994,tt0109686,Movie
http://www.wikidata.org/entity/Q696905,Eat Drink Man Woman,9.704060527839234,1994,tt0111797,Movie
http://www.wikidata.org/entity/Q1384202,Exotica,8.317766166719343,1994,tt0109759,Movie
http://www.wikidata.org/entity/Q642925,Exit to Eden,11.78350206951907,1994,tt0109758,Movie
http://www.wikidata.org/entity/Q639481,Ed Wood,48.52030263919617,1994,tt0109707,Movie
http://www.wikidata.org/entity/Q1455280,French Kiss,31.191623125197538,1995,tt0113117,Movie
http://www.wikidata.org/entity/Q1760597,Forget Paris,15.249237972318797,1995,tt0113097,Movie
http://www.wikidata.org/entity/Q869993,A Goofy Movie,11.78350206951907,1995,tt0113198,Movie
http://www.wikidata.org/entity/Q2364503,Hideaway,2.772588722239781,1995,tt0113303,Movie
http://www.wikidata.org/entity/Q1341293,Farinelli: il castrato,3.4657359027997265,1994,tt0109771,Movie
http://www.wikidata.org/entity/Q511914,Hoop Dreams,20.101268236238415,1994,tt0110057,Movie
http://www.wikidata.org/entity/Q322206,Heavenly Creatures,14.556090791758852,1994,tt0110005,Movie
http://www.wikidata.org/entity/Q1194165,Houseguest,11.78350206951907,1994,tt0110066,Movie
http://www.wikidata.org/entity/Q1754839,Immortal Beloved,12.476649250079015,1994,tt0110116,Movie
http://www.wikidata.org/entity/Q239413,Heavyweights,4.1588830833596715,1995,tt0110006,Movie
http://www.wikidata.org/entity/Q2736281,The Hunted,2.0794415416798357,1995,tt0113360,Movie
http://www.wikidata.org/entity/Q499904,I.Q.,29.805328764077647,1994,tt0110099,Movie
http://www.wikidata.org/entity/Q318910,Interview with the Vampire: The Vampire Chronicles,75.55304268103404,1994,tt0110148,Movie
http://www.wikidata.org/entity/Q7743116,The Jerky Boys,4.852030263919617,1995,tt0110189,Movie
http://www.wikidata.org/entity/Q129265,Junior,24.260151319598084,1994,tt0110216,Movie
http://www.wikidata.org/entity/Q1659511,Just Cause,9.704060527839234,1995,tt0113501,Movie
http://www.wikidata.org/entity/Q947262,A Kid in King Arthur's Court,6.931471805599453,1995,tt0113538,Movie
http://www.wikidata.org/entity/Q2000941,Kiss of Death,3.4657359027997265,1995,tt0113552,Movie
http://www.wikidata.org/entity/Q17738,Star Wars: Episode IV - A New Hope,173.97994232054626,1977,tt0076759,Movie
http://www.wikidata.org/entity/Q850522,Little Women,29.112181583517703,1994,tt0110367,Movie
http://www.wikidata.org/entity/Q1216898,A Little Princess,14.556090791758852,1995,tt0113670,Movie
http://www.wikidata.org/entity/Q5196238,Like Water for Chocolate,22.873856958478193,1992,tt0103994,Movie
http://www.wikidata.org/entity/Q913324,Legends of the Fall,47.13400827807628,1994,tt0110322,Movie
http://www.wikidata.org/entity/Q185376,Major Payne,11.78350206951907,1995,tt0110443,Movie
http://www.wikidata.org/entity/Q2070564,Love Affair,3.4657359027997265,1994,tt0110391,Movie
http://www.wikidata.org/entity/Q1217852,Losing Isaiah,2.772588722239781,1995,tt0113691,Movie
http://www.wikidata.org/entity/Q581501,The Madness of King George,21.487562597358306,1994,tt0110428,Movie
http://www.wikidata.org/entity/Q833180,Mary Shelley's Frankenstein,19.408121055678468,1994,tt0109836,Movie
http://www.wikidata.org/entity/Q158559,Man of the House,4.852030263919617,1995,tt0113755,Movie
http://www.wikidata.org/entity/Q1824522,Mixed Nuts,4.1588830833596715,1994,tt0110538,Movie
http://www.wikidata.org/entity/Q2301732,Milk Money,15.249237972318797,1994,tt0110516,Movie
http://www.wikidata.org/entity/Q258204,Miracle on 34th Street,26.33959286127792,1994,tt0110527,Movie
http://www.wikidata.org/entity/Q1154802,Murder in the First,9.010913347279288,1995,tt0113870,Movie
http://www.wikidata.org/entity/Q1551887,Nobody's Fool,9.704060527839234,1994,tt0110684,Movie
http://www.wikidata.org/entity/Q612323,Nell,27.725887222397812,1994,tt0110638,Movie
http://www.wikidata.org/entity/Q81597,New Jersey Drive,2.0794415416798357,1995,tt0113967,Movie
http://www.wikidata.org/entity/Q748986,Natural Born Killers,63.76954061151497,1994,tt0110632,Movie
http://www.wikidata.org/entity/Q1540554,Only You,5.545177444479562,1994,tt0110737,Movie
http://www.wikidata.org/entity/Q919579,Once Were Warriors,9.704060527839234,1994,tt0110729,Movie
http://www.wikidata.org/entity/Q2341665,Poison Ivy II,2.0794415416798357,1996,tt0114151,Movie
http://www.wikidata.org/entity/Q495513,Outbreak,70.00786523655448,1995,tt0114069,Movie
http://www.wikidata.org/entity/Q484675,Léon: The Professional,92.18857501447272,1994,tt0110413,Movie
http://www.wikidata.org/entity/Q104123,Pulp Fiction,212.7961844319032,1994,tt0110912,Movie
http://www.wikidata.org/entity/Q781835,Priest,2.772588722239781,1994,tt0110889,Movie
http://www.wikidata.org/entity/Q651722,Quiz Show,56.144921625355565,1994,tt0110932,Movie
http://www.wikidata.org/entity/Q508766,Queen Margot,3.4657359027997265,1994,tt0110963,Movie
http://www.wikidata.org/entity/Q756416,The Quick and the Dead,22.18070977791825,1995,tt0114214,Movie
http://www.wikidata.org/entity/Q379190,Roommates,2.0794415416798357,1995,tt0114296,Movie
http://www.wikidata.org/entity/Q911775,Ready to Wear,6.238324625039508,1994,tt0110907,Movie
http://www.wikidata.org/entity/Q952142,Three Colors: Red,11.090354888959125,1994,tt0111495,Movie
http://www.wikidata.org/entity/Q932814,Three Colors: Blue,16.635532333438686,1993,tt0108394,Movie
http://www.wikidata.org/entity/Q933437,Three Colors: White,13.862943611198906,1994,tt0111507,Movie
http://www.wikidata.org/entity/Q7627071,Stuart Saves His Family,6.238324625039508,1995,tt0114571,Movie
http://www.wikidata.org/entity/Q1216146,The Swan Princess,2.0794415416798357,1994,tt0111333,Movie
http://www.wikidata.org/entity/Q2255971,The Secret of Roan Inish,11.090354888959125,1994,tt0111112,Movie
http://www.wikidata.org/entity/Q471423,The Specialist,26.33959286127792,1994,tt0111255,Movie
http://www.wikidata.org/entity/Q105801,Stargate,97.04060527839233,1994,tt0111282,Movie
http://www.wikidata.org/entity/Q497850,The Santa Clause,56.144921625355565,1994,tt0111070,Movie
http://www.wikidata.org/entity/Q172241,The Shawshank Redemption,219.72765623750266,1994,tt0111161,Movie
http://www.wikidata.org/entity/Q506032,Shallow Grave,13.862943611198906,1994,tt0111149,Movie
http://www.wikidata.org/entity/Q1629547,Swimming with Sharks,6.931471805599453,1995,tt0114594,Movie
http://www.wikidata.org/entity/Q604821,National Lampoon's Senior Trip,4.852030263919617,1995,tt0113936,Movie
http://www.wikidata.org/entity/Q151784,To Live,2.0794415416798357,1994,tt0110081,Movie
http://www.wikidata.org/entity/Q2300632,Tank Girl,23.56700413903814,1995,tt0114614,Movie
http://www.wikidata.org/entity/Q1591769,Tales from the Crypt Presents: Demon Knight,6.931471805599453,1995,tt0114608,Movie
http://www.wikidata.org/entity/Q723679,Star Trek: Generations,74.8598955004741,1994,tt0111280,Movie
http://www.wikidata.org/entity/Q3980396,Tales from the Hood,4.1588830833596715,1995,tt0114609,Movie
http://www.wikidata.org/entity/Q1167579,Village of the Damned,8.317766166719343,1995,tt0114852,Movie
http://www.wikidata.org/entity/Q644041,Tommy Boy,34.657359027997266,1995,tt0114694,Movie
http://www.wikidata.org/entity/Q736349,Vanya on 42nd Street,3.4657359027997265,1994,tt0111590,Movie
http://www.wikidata.org/entity/Q660894,What's Eating Gilbert Grape,53.37233290311579,1993,tt0108550,Movie
http://www.wikidata.org/entity/Q187414,Virtuosity,13.16979643063896,1995,tt0114857,Movie
http://www.wikidata.org/entity/Q492093,While You Were Sleeping,67.92842369487464,1995,tt0114924,Movie
http://www.wikidata.org/entity/Q1167231,The War,3.4657359027997265,1994,tt0111667,Movie
http://www.wikidata.org/entity/Q1348275,Muriel's Wedding,22.873856958478193,1994,tt0110598,Movie
http://www.wikidata.org/entity/Q3793484,The Baby-Sitters Club,3.4657359027997265,1995,tt0112435,Movie
http://www.wikidata.org/entity/Q340138,Ace Ventura: Pet Detective,111.5966960701512,1994,tt0109040,Movie
http://www.wikidata.org/entity/Q255328,"The Adventures of Priscilla, Queen of the Desert",24.95329850015803,1994,tt0109045,Movie
http://www.wikidata.org/entity/Q593772,Backbeat,4.1588830833596715,1993,tt0106339,Movie
http://www.wikidata.org/entity/Q878964,Bitter Moon,4.1588830833596715,1992,tt0104779,Movie
http://www.wikidata.org/entity/Q1004531,Bullets Over Broadway,20.79441541679836,1994,tt0109348,Movie
http://www.wikidata.org/entity/Q1392442,Clear and Present Danger,76.24618986159398,1994,tt0109444,Movie
http://www.wikidata.org/entity/Q255376,The Client,39.50938929191688,1994,tt0109446,Movie
http://www.wikidata.org/entity/Q1135365,"Corrina, Corrina",11.78350206951907,1994,tt0109484,Movie
http://www.wikidata.org/entity/Q250912,The Crow,44.3614195558365,1994,tt0109506,Movie
http://www.wikidata.org/entity/Q2364759,Cobb,4.1588830833596715,1994,tt0109450,Movie
http://www.wikidata.org/entity/Q602094,The Flintstones,29.112181583517703,1994,tt0109813,Movie
http://www.wikidata.org/entity/Q134773,Forrest Gump,228.045422404222,1994,tt0109830,Movie
http://www.wikidata.org/entity/Q901213,Four Weddings and a Funeral,71.39415959767436,1994,tt0109831,Movie
http://www.wikidata.org/entity/Q1617908,Higher Learning,6.238324625039508,1995,tt0113305,Movie
http://www.wikidata.org/entity/Q1481578,I Love Trouble,5.545177444479562,1994,tt0110093,Movie
http://www.wikidata.org/entity/Q222868,It Could Happen to You,11.78350206951907,1994,tt0110167,Movie
http://www.wikidata.org/entity/Q1097616,The Jungle Book,23.56700413903814,1994,tt0110213,Movie
http://www.wikidata.org/entity/Q36479,The Lion King,119.22131505631059,1994,tt0110357,Movie
http://www.wikidata.org/entity/Q1141873,Little Buddha,2.772588722239781,1993,tt0107426,Movie
http://www.wikidata.org/entity/Q636166,Wes Craven's New Nightmare,8.317766166719343,1994,tt0111686,Movie
http://www.wikidata.org/entity/Q219421,The Mask,108.82410734791141,1994,tt0110475,Movie
http://www.wikidata.org/entity/Q675520,Maverick,51.29289136143595,1994,tt0110478,Movie
http://www.wikidata.org/entity/Q385309,Naked Gun 33 1/3: The Final Insult,40.20253647247683,1994,tt0110622,Movie
http://www.wikidata.org/entity/Q1747211,The Paper,14.556090791758852,1994,tt0110771,Movie
http://www.wikidata.org/entity/Q1423849,Reality Bites,14.556090791758852,1994,tt0110950,Movie
http://www.wikidata.org/entity/Q1518218,Red Rock West,7.6246189861593985,1992,tt0105226,Movie
http://www.wikidata.org/entity/Q506394,Richie Rich,17.328679513998633,1994,tt0110989,Movie
http://www.wikidata.org/entity/Q451630,The River Wild,27.725887222397812,1994,tt0110997,Movie
http://www.wikidata.org/entity/Q108006,Speed,118.52816787575064,1994,tt0111257,Movie
http://www.wikidata.org/entity/Q1322346,Speechless,4.852030263919617,1994,tt0111256,Movie
http://www.wikidata.org/entity/Q240849,Timecop,14.556090791758852,1994,tt0111438,Movie
http://www.wikidata.org/entity/Q110397,True Lies,123.38019813967026,1994,tt0111503,Movie
http://www.wikidata.org/entity/Q1928695,When a Man Loves a Woman,7.6246189861593985,1994,tt0111693,Movie
http://www.wikidata.org/entity/Q930540,Wolf,11.090354888959125,1994,tt0111742,Movie
http://www.wikidata.org/entity/Q1355172,Wyatt Earp,14.556090791758852,1994,tt0111756,Movie
http://www.wikidata.org/entity/Q1962426,A Low Down Dirty Shame,2.772588722239781,1994,tt0110399,Movie
http://www.wikidata.org/entity/Q1215958,Faster Pussycat! Kill! Kill!,3.4657359027997265,1965,tt0059170,Movie
http://www.wikidata.org/entity/Q1138659,Street Fighter,6.931471805599453,1994,tt0111301,Movie
http://www.wikidata.org/entity/Q994209,Highlander III: The Sorcerer,8.317766166719343,1994,tt0110027,Movie
